name	barcode20	barcode18	barcode16	barcode07	barcode14	barcode04	barcode32	barcode17	barcode12	barcode11	barcode01	barcode10	barcode31	barcode21	barcode15	barcode30	barcode09	barcode22	barcode03	barcode13	barcode02	barcode06	barcode08	barcode05	barcode33	barcode19
Rhodoferax_sp._AJA081-3	0.00006	0.00007	0.00006	0.00005	0.00004	0.00005	0.00004	0.00005	0.00004	0.00002	0.00004	0.00003	0.00004	0	0.00005	0.00005	0.00006	0	0.00004	0.00005	0.00005	0.00006	0	0.00006	0.00006	0.00007
Rhodoferax_sp._BAB1	0.00008	0.00023	0.00023	0.00016	0.00016	0.00023	0.00017	0.00018	0.00020	0.00014	0.00016	0.00014	0.00016	0	0.00022	0.00020	0.00023	0	0.00014	0.00011	0.00015	0.00030	0.00016	0.00026	0.00021	0.00025
Rhodoferax_sp._GW822-FHT02A01	0.00005	0.00005	0.00006	0.00005	0.00005	0.00005	0.00004	0.00006	0.00003	0.00003	0.00004	0.00003	0.00005	0	0.00005	0.00005	0.00008	0	0.00003	0.00005	0.00004	0.00007	0.00003	0.00007	0.00005	0.00005
Rhodoferax_sp._MIZ03	0.00010	0	0	0	0	0	0	0	0	0	0	0	0.00002	0	0	0.00002	0	0	0	0.00004	0	0	0	0	0.00002	0
Rhodoferax_sp._PAMC_29310	0.00008	0.00004	0.00003	0.00004	0	0.00004	0.00002	0.00006	0	0	0.00003	0	0.00003	0	0.00004	0.00004	0.00004	0	0.00004	0.00003	0.00003	0.00005	0	0.00005	0.00005	0.00006
Rhodoligotrophos_sp._CJ14	0.00008	0.00011	0.00015	0.00017	0.00009	0.00009	0.00008	0.00014	0.00009	0.00006	0.00011	0.00007	0.00013	0	0.00015	0.00011	0.00013	0	0.00014	0.00004	0.00010	0.00012	0.00005	0.00014	0.00014	0.00013
Rhodoluna_lacicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	0	0	0	0	0	0	0.00001	0
Rhodoluna_limnophila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0	0
Rhodomicrobium_lacus	0.00005	0.00012	0.00011	0.00015	0.00008	0.00010	0.00007	0.00013	0.00006	0.00007	0.00015	0.00008	0.00012	0	0.00010	0.00011	0.00008	0	0.00010	0.00002	0.00010	0.00011	0.00004	0.00014	0.00011	0.00012
Rhodomicrobium_vannielii	0.00006	0.00014	0.00012	0.00014	0.00007	0.00009	0.00008	0.00012	0.00007	0.00007	0.00011	0.00005	0.00011	0	0.00013	0.00010	0.00014	0	0.00007	0.00002	0.00009	0.00011	0.00004	0.00012	0.00012	0.00013
Rhodophyticola_sp._CCM32	0	0	0.00002	0.00002	0.00002	0.00002	0.00002	0.00003	0	0	0	0	0.00002	0	0.00002	0.00002	0.00002	0	0	0.00002	0.00001	0	0	0.00002	0.00003	0.00003
Rhodopirellula_baltica	0.00008	0.00007	0.00010	0.00010	0.00004	0.00008	0.00003	0.00008	0	0	0.00009	0.00002	0.00007	0	0.00010	0.00007	0.00008	0	0.00005	0.00005	0.00005	0.00008	0	0.00008	0.00009	0.00010
Rhodopirellula_sp._P2	0.00019	0.00012	0.00010	0.00012	0.00005	0.00009	0.00005	0.00011	0.00004	0	0.00011	0	0.00009	0	0.00012	0.00010	0.00009	0	0.00007	0.00006	0.00008	0.00014	0.00004	0.00014	0.00011	0.00013
Rhodoplanes_sp._Z2-YC6860	0.00006	0.00402	0.00390	0.00435	0.00291	0.00364	0.00196	0.00391	0.00199	0.00149	0.00342	0.00165	0.00362	0	0.00413	0.00343	0.00301	0	0.00318	0.00004	0.00335	0.00331	0.00147	0.00394	0.00399	0.00444
Rhodopseudomonas_boonkerdii	0.00005	0.00016	0.00013	0.00017	0.00008	0.00015	0.00009	0.00020	0.00010	0.00007	0.00018	0.00006	0.00012	0	0.00019	0.00015	0.00017	0	0.00012	0.00003	0.00014	0.00017	0.00006	0.00017	0.00017	0.00016
Rhodopseudomonas_palustris	0.00067	0.00184	0.00172	0.00192	0.00112	0.00146	0.00105	0.00157	0.00106	0.00082	0.00175	0.00088	0.00152	0	0.00185	0.00153	0.00156	0	0.00144	0.00021	0.00135	0.00167	0.00085	0.00181	0.00169	0.00179
Rhodopseudomonas_sp._BAL398	0.00014	0.00027	0.00030	0.00032	0.00019	0.00030	0.00018	0.00034	0.00016	0.00010	0.00025	0.00016	0.00025	0	0.00032	0.00027	0.00029	0	0.00023	0.00004	0.00024	0.00026	0.00015	0.00033	0.00032	0.00036
Rhodopseudomonas_sp._P2A-2r	0.00005	0.00019	0.00020	0.00023	0.00014	0.00016	0.00013	0.00018	0.00014	0.00007	0.00018	0.00009	0.00019	0	0.00018	0.00016	0.00021	0	0.00014	0	0.00016	0.00016	0.00009	0.00020	0.00019	0.00022
Rhodospirillum_centenum	0.00010	0.00022	0.00019	0.00019	0.00012	0.00012	0.00011	0.00019	0.00009	0.00008	0.00017	0.00011	0.00016	0	0.00016	0.00015	0.00015	0	0.00019	0.00002	0.00013	0.00016	0.00009	0.00019	0.00017	0.00016
Rhodospirillum_rubrum	0.00005	0.00010	0.00009	0.00009	0.00002	0.00008	0.00006	0.00009	0.00005	0.00003	0.00008	0.00004	0.00006	0	0.00010	0.00007	0.00012	0	0.00006	0.00002	0.00006	0.00008	0.00004	0.00007	0.00009	0.00007
Rhodothermus_marinus	0.00032	0.00015	0.00017	0.00014	0.00004	0.00012	0.00008	0.00015	0.00006	0.00003	0.00015	0.00004	0.00009	0	0.00015	0.00014	0.00016	0	0.00015	0.00011	0.00010	0.00017	0.00006	0.00018	0.00015	0.00015
Rhodovastum_atsumiense	0.00007	0.00021	0.00025	0.00021	0.00013	0.00016	0.00013	0.00021	0.00013	0.00010	0.00019	0.00010	0.00017	0	0.00024	0.00017	0.00022	0	0.00018	0.00003	0.00014	0.00019	0.00010	0.00019	0.00022	0.00019
Rhodovulum_sp._MB263	0	0.00007	0.00008	0.00009	0.00003	0.00007	0.00004	0.00013	0	0.00003	0.00007	0.00003	0.00006	0	0.00008	0.00007	0.00005	0	0.00007	0.00002	0.00006	0.00009	0.00005	0.00006	0.00009	0.00007
Rhodovulum_sp._P5	0.00007	0.00008	0.00006	0.00008	0.00004	0.00005	0.00003	0.00007	0.00003	0	0.00005	0	0.00006	0	0.00008	0.00005	0.00006	0	0.00005	0.00003	0.00006	0.00005	0	0.00006	0.00007	0.00008
Rhodovulum_sulfidophilum	0.00004	0.00011	0.00011	0.00008	0.00005	0.00008	0.00005	0.00012	0.00007	0.00006	0.00009	0.00004	0.00006	0	0.00009	0.00007	0.00008	0	0.00006	0.00003	0.00006	0.00008	0	0.00009	0.00010	0.00010
Richelia_sinica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	0	0	0	0	0	0	0.00001	0
Rickettsiales_endosymbiont_of_Stachyamoeba_lipophora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0	0
Rickettsiella_endosymbiont_of_Dermanyssus_gallinae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0
Rickettsiella_endosymbiont_of_Miltochrista_miniata	0.00004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0
Riemerella_anatipestifer	0.00014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0.00006	0	0	0	0	0.00001	0
Riemerella_columbina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0
Rippkaea_orientalis	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0.00001	0
Rivularia_sp._PCC_7116	0.00008	0	0.00004	0.00002	0	0.00001	0.00001	0	0	0	0	0	0.00001	0	0.00003	0.00001	0	0	0	0.00004	0.00002	0	0	0	0.00003	0.00002
Robbsia_andropogonis	0.00006	0.00007	0.00006	0.00006	0.00005	0.00004	0.00005	0.00009	0.00003	0.00003	0.00005	0.00005	0.00005	0	0.00006	0.00005	0.00007	0	0.00003	0.00002	0.00005	0.00009	0.00003	0.00006	0.00007	0.00007
Robiginitalea_biformata	0.00010	0.00004	0.00003	0.00002	0	0	0.00001	0.00004	0	0	0	0	0.00001	0	0	0.00002	0	0	0	0.00003	0.00003	0	0	0.00003	0.00002	0
Rodentibacter_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	0	0	0	0	0	0	0	0
Romboutsia_hominis	0.00073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00052	0	0	0	0	0	0
Romboutsia_ilealis	0.00411	0	0	0	0.00004	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0.00274	0	0	0	0	0.00001	0
Romboutsia_sp._13368	0.00643	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0.00439	0	0	0	0	0.00001	0
Romboutsia_sp._CE17	0.00165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00110	0	0	0	0	0.00001	0
Roseateles_amylovorans	0.00004	0.00015	0.00014	0.00012	0.00009	0.00012	0.00010	0.00018	0.00011	0.00007	0.00015	0.00007	0.00010	0	0.00017	0.00014	0.00016	0	0.00017	0	0.00009	0.00022	0.00009	0.00015	0.00016	0.00016
Roseateles_depolymerans	0.00005	0.00014	0.00011	0.00011	0.00006	0.00012	0.00007	0.00014	0.00006	0.00007	0.00010	0.00006	0.00008	0	0.00013	0.00011	0.00011	0	0.00010	0.00002	0.00009	0.00013	0.00007	0.00014	0.00012	0.00011
Roseateles_sp._DAIF2	0.00009	0.00034	0.00036	0.00031	0.00027	0.00039	0.00027	0.00038	0.00023	0.00022	0.00032	0.00027	0.00028	0	0.00035	0.00035	0.00038	0	0.00031	0.00003	0.00029	0.00049	0.00024	0.00037	0.00037	0.00043
Roseateles_sp._SL47	0.00005	0.00009	0.00011	0.00008	0.00003	0.00010	0.00005	0.00011	0.00006	0.00005	0.00009	0.00003	0.00006	0	0.00011	0.00009	0.00009	0	0.00007	0.00003	0.00006	0.00011	0.00004	0.00013	0.00010	0.00009
Roseateles_sp._XES5	0.00004	0.00006	0.00007	0.00005	0	0.00006	0.00002	0.00006	0	0	0.00005	0.00002	0.00003	0	0.00005	0.00004	0.00005	0	0.00003	0	0.00004	0.00005	0	0.00004	0.00006	0.00004
Roseburia_hominis	0.00027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0.00010	0	0	0	0	0.00002	0
Roseburia_intestinalis	0.00024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00012	0	0	0	0	0	0
Roseburia_rectibacter	0.00005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00003	0	0	0	0	0	0
Roseburia_sp._499	0.00010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00006	0	0	0	0	0	0
Roseburia_sp._831b	0.00009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00006	0	0	0	0	0	0
Roseibacterium_elongatum	0.00008	0.00006	0.00005	0.00005	0.00003	0.00004	0.00002	0.00004	0	0	0.00004	0	0.00004	0	0.00005	0.00005	0.00004	0	0.00005	0.00005	0.00004	0.00005	0	0.00007	0.00005	0.00005
Roseibium_aggregatum	0.00014	0.00019	0.00017	0.00019	0.00006	0.00013	0.00010	0.00017	0	0	0.00014	0.00009	0.00013	0	0.00018	0.00011	0.00015	0	0	0.00005	0.00011	0.00016	0	0.00020	0.00013	0.00015
Roseibium_alexandrii	0.00003	0.00005	0.00004	0.00005	0.00003	0.00003	0.00002	0.00004	0	0	0.00005	0	0.00004	0	0.00006	0.00004	0.00004	0	0.00005	0	0.00003	0.00006	0	0.00005	0.00004	0.00005
Roseibium_algicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002	0	0	0	0	0	0	0	0	0.00002	0
Roseibium_porphyridii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0.00001	0
Roseibium_sp._Sym1	0.00021	0.00032	0.00023	0.00025	0.00015	0.00021	0.00017	0.00020	0.00022	0.00010	0.00021	0.00013	0.00020	0	0.00029	0.00020	0.00028	0	0.00025	0.00005	0.00018	0.00024	0.00019	0.00029	0.00022	0.00026
Roseicitreum_antarcticum	0.00009	0.00004	0.00005	0.00004	0	0.00003	0.00002	0.00004	0	0	0.00003	0	0.00003	0	0.00002	0.00003	0.00005	0	0.00003	0.00006	0.00002	0.00003	0	0.00006	0.00004	0.00004
Roseicyclus_marinus	0.00007	0.00005	0.00005	0.00006	0.00003	0.00004	0.00003	0.00005	0.00004	0.00002	0.00006	0.00003	0.00004	0	0.00005	0.00004	0.00004	0	0	0.00006	0.00003	0.00006	0	0.00003	0.00005	0.00007
Roseiflexus_castenholzii	0.00003	0.00010	0.00008	0.00008	0	0.00007	0.00003	0.00009	0.00004	0	0.00008	0	0.00005	0	0.00008	0.00007	0.00006	0	0.00007	0	0.00004	0.00008	0	0.00008	0.00008	0.00007
Roseiflexus_sp._RS-1	0.00011	0.00006	0.00007	0.00007	0.00004	0.00006	0.00004	0.00012	0	0.00003	0.00008	0.00003	0.00005	0	0.00009	0.00007	0.00008	0	0.00010	0.00003	0.00005	0.00006	0.00004	0.00009	0.00008	0.00008
Roseimaritima_multifibrata	0.00010	0.00007	0.00004	0.00007	0	0.00006	0.00003	0.00006	0	0	0.00008	0	0.00004	0	0.00008	0.00006	0.00006	0	0.00004	0.00005	0.00006	0.00008	0	0.00008	0.00006	0.00007
Roseimaritima_ulvae	0.00034	0.00021	0.00022	0.00024	0.00009	0.00021	0.00010	0.00021	0.00007	0.00006	0.00024	0.00005	0.00017	0	0.00022	0.00019	0.00021	0	0.00017	0.00016	0.00013	0.00017	0.00007	0.00025	0.00021	0.00021
Roseimicrobium_sp._ORNL1	0.00006	0.00021	0.00019	0.00017	0.00011	0.00016	0.00007	0.00015	0.00007	0.00006	0.00014	0.00004	0.00014	0	0.00020	0.00015	0.00015	0	0.00018	0.00003	0.00012	0.00014	0.00004	0.00019	0.00018	0.00021
Roseinatronobacter_sp._S2	0.00003	0.00003	0.00003	0.00002	0.00002	0.00002	0.00002	0	0	0	0.00002	0	0.00002	0	0	0.00002	0.00003	0	0	0.00003	0	0.00002	0	0.00002	0.00002	0.00002
Roseitalea_porphyridii	0.00005	0.00015	0.00014	0.00013	0.00008	0.00010	0.00008	0.00014	0.00010	0.00006	0.00013	0.00008	0.00011	0	0.00014	0.00011	0.00011	0	0.00011	0.00002	0.00009	0.00011	0.00006	0.00018	0.00014	0.00014
Roseivirga_spongicola	0.00004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0.00002	0	0	0	0	0.00001	0
Roseivivax_marinus	0.00007	0.00015	0.00015	0.00016	0.00011	0.00013	0.00008	0.00018	0.00010	0.00007	0.00014	0.00006	0.00013	0	0.00019	0.00013	0.00012	0	0.00010	0.00004	0.00011	0.00017	0.00006	0.00018	0.00016	0.00012
Roseivivax_sp._THAF30	0	0.00014	0.00013	0.00013	0.00008	0.00012	0.00007	0.00012	0.00007	0.00003	0.00013	0.00005	0.00010	0	0.00012	0.00011	0.00013	0	0.00009	0	0.00009	0.00015	0.00005	0.00012	0.00012	0.00014
Roseobacter_denitrificans	0.00004	0	0.00004	0.00002	0	0.00002	0.00001	0	0	0	0	0	0.00001	0	0.00002	0.00002	0	0	0	0.00002	0	0.00002	0	0.00003	0.00002	0.00002
Roseobacter_litoralis	0.00005	0.00004	0.00004	0.00004	0.00003	0.00004	0.00002	0.00003	0	0	0.00005	0.00003	0.00004	0	0.00005	0.00004	0.00003	0	0.00004	0.00002	0.00002	0.00004	0.00003	0.00005	0.00004	0.00004
Roseobacter_ponti	0.00003	0.00003	0.00003	0.00003	0.00002	0.00003	0.00001	0	0	0	0.00003	0	0.00002	0	0.00003	0.00003	0	0	0	0	0.00002	0.00003	0	0.00003	0.00002	0.00002
Roseococcus_microcysteis	0.00005	0.00014	0.00017	0.00016	0.00007	0.00013	0.00008	0.00015	0.00011	0.00006	0.00013	0.00005	0.00012	0	0.00011	0.00012	0.00016	0	0.00013	0.00003	0.00010	0.00016	0.00003	0.00013	0.00015	0.00017
Roseomonas_fluvialis	0.00040	0.00032	0.00030	0.00028	0.00019	0.00023	0.00017	0.00031	0.00017	0.00017	0.00026	0.00012	0.00024	0	0.00029	0.00026	0.00028	0	0.00030	0.00059	0.00021	0.00028	0.00013	0.00033	0.00029	0.00032
Roseomonas_gilardii	0.00009	0.00017	0.00020	0.00019	0.00016	0.00016	0.00014	0.00022	0.00023	0.00015	0.00017	0.00010	0.00015	0	0.00025	0.00018	0.00024	0	0.00028	0.00006	0.00015	0.00020	0.00019	0.00024	0.00022	0.00024
Roseomonas_haemaphysalidis	0.00004	0.00020	0.00016	0.00014	0.00008	0.00013	0.00011	0.00016	0.00011	0.00010	0.00014	0.00007	0.00011	0	0.00014	0.00013	0.00015	0	0.00014	0.00003	0.00010	0.00017	0.00011	0.00014	0.00015	0.00015
Roseomonas_marmotae	0.00004	0.00013	0.00014	0.00011	0.00007	0.00010	0.00008	0.00013	0.00009	0.00006	0.00012	0.00004	0.00009	0	0.00010	0.00012	0.00014	0	0.00016	0.00002	0.00010	0.00014	0.00009	0.00013	0.00012	0.00013
Roseomonas_mucosa	0.00014	0.00032	0.00025	0.00032	0	0.00023	0.00016	0.00033	0	0	0.00020	0.00012	0.00020	0	0.00028	0.00020	0.00027	0	0	0	0.00014	0.00026	0	0.00025	0.00028	0.00029
Roseomonas_sp._OT10	0.00013	0.00045	0.00037	0.00041	0.00024	0.00032	0.00026	0.00046	0.00026	0.00020	0.00033	0.00020	0.00032	0	0.00041	0.00032	0.00047	0	0.00033	0.00006	0.00025	0.00041	0.00022	0.00039	0.00039	0.00040
Roseovarius_faecimaris	0.00006	0.00005	0.00005	0.00006	0.00003	0.00003	0.00002	0.00004	0	0.00003	0.00002	0	0.00004	0	0.00004	0.00003	0.00005	0	0	0.00006	0.00003	0.00004	0	0.00005	0.00004	0.00004
Roseovarius_indicus	0.00015	0.00018	0.00018	0.00018	0.00011	0.00015	0.00011	0.00024	0.00014	0.00012	0.00016	0.00008	0.00014	0	0.00014	0.00014	0.00020	0	0.00019	0.00007	0.00010	0.00015	0.00013	0.00023	0.00016	0.00020
Roseovarius_mucosus	0	0	0	0	0	0	0.00002	0	0	0	0	0	0	0	0	0.00002	0	0	0	0	0	0	0	0	0.00003	0
Roseovarius_pacificus	0.00004	0.00005	0.00005	0.00004	0.00003	0.00003	0.00002	0.00006	0	0	0.00003	0	0.00004	0	0.00005	0.00004	0.00003	0	0.00006	0.00005	0.00003	0.00005	0	0.00005	0.00004	0.00003
Roseovarius_pelagicus	0.00003	0.00003	0	0.00003	0	0.00002	0.00002	0	0	0	0	0	0.00002	0	0.00003	0.00002	0	0	0	0.00003	0.00002	0.00003	0	0.00003	0.00003	0.00003
Roseovarius_sp._Pro17	0.00012	0.00004	0.00004	0.00003	0.00003	0.00004	0.00002	0.00005	0	0	0.00002	0	0.00003	0	0.00003	0.00003	0.00004	0	0.00003	0.00005	0.00003	0.00002	0	0.00005	0.00004	0.00003
Roseovarius_sp._S88	0.00005	0	0	0	0	0	0.00001	0	0	0	0	0	0.00001	0	0	0.00001	0	0	0	0	0	0	0	0	0.00001	0
Roseovarius_sp._SCSIO_43702	0.00004	0.00010	0.00010	0.00011	0.00007	0.00008	0.00007	0.00010	0.00010	0.00005	0.00012	0.00005	0.00009	0	0.00012	0.00009	0.00010	0	0.00007	0.00009	0.00007	0.00014	0.00008	0.00011	0.00010	0.00008
Roseovarius_sp._THAF27	0	0.00007	0.00008	0.00005	0	0.00004	0.00002	0	0	0	0	0	0.00004	0	0	0.00004	0	0	0	0	0.00004	0.00007	0	0.00006	0.00005	0.00010
Roseovarius_sp._THAF8	0	0.00004	0	0.00004	0.00005	0.00003	0.00002	0	0	0	0	0	0.00004	0	0	0.00004	0.00007	0	0	0	0	0	0	0.00005	0.00003	0
Roseovarius_sp._THAF9	0.00006	0.00008	0.00005	0.00007	0.00003	0.00005	0.00004	0.00009	0	0	0.00011	0.00006	0.00005	0	0.00013	0.00005	0.00009	0	0.00011	0	0.00003	0.00006	0	0.00008	0.00005	0.00006
Roseovarius_sp._TM1035	0	0	0	0	0	0	0.00002	0	0	0	0	0	0	0	0	0.00003	0	0	0	0	0	0	0	0	0.00003	0
Roseovarius_sp._W115	0	0.00003	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0.00002	0	0	0.00002	0.00002	0.00002
Roseovarius_tolerans	0.00006	0.00007	0.00005	0.00006	0.00004	0.00003	0.00003	0.00004	0	0	0.00005	0.00003	0.00005	0	0.00005	0.00004	0.00004	0	0.00004	0.00008	0.00003	0.00006	0.00003	0.00005	0.00005	0.00005
Rosistilla_carotiformis	0.00020	0.00017	0.00017	0.00013	0.00007	0.00014	0.00006	0.00012	0.00006	0.00003	0.00018	0.00004	0.00010	0	0.00017	0.00013	0.00013	0	0.00015	0.00010	0.00010	0.00011	0	0.00017	0.00015	0.00016
Rosistilla_oblonga	0.00022	0.00025	0.00020	0.00023	0.00010	0.00016	0.00009	0.00019	0.00007	0.00004	0.00020	0.00005	0.00016	0	0.00022	0.00017	0.00020	0	0.00013	0.00011	0.00013	0.00022	0.00007	0.00023	0.00021	0.00025
Rosistilla_ulvae	0.00037	0.00019	0.00016	0.00017	0.00006	0.00013	0.00006	0.00014	0.00005	0.00004	0.00013	0.00004	0.00011	0	0.00016	0.00012	0.00013	0	0.00007	0.00017	0.00011	0.00013	0.00004	0.00015	0.00015	0.00016
Rossellomorea_aquimaris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	0	0	0	0	0	0	0.00001	0
Rossellomorea_marisflavi	0.00009	0.00005	0.00003	0.00003	0	0.00003	0.00001	0	0	0	0.00003	0	0.00002	0	0	0.00002	0.00004	0	0	0.00004	0	0	0	0.00003	0.00002	0.00004
Rossellomorea_sp._y25	0.00004	0	0.00004	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0.00002	0
Rossellomorea_vietnamensis	0.00022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0.00003	0	0	0	0	0.00002	0
Rothia_aeria	0.00004	0	0	0	0	0.00027	0.00001	0	0	0	0	0	0	0	0	0.00005	0	0	0	0.00003	0	0	0	0.00003	0.00001	0
Rothia_amarae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002	0
Rothia_dentocariosa	0.00004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0.00001	0
Rothia_kristinae	0.00010	0.00015	0.00015	0.00015	0	0.00013	0.00006	0.00009	0	0	0.00008	0	0.00007	0	0.00011	0.00008	0.00013	0	0.00014	0.00004	0.00010	0.00011	0.00007	0.00013	0.00011	0.00011
Rothia_mucilaginosa	0.00004	0.00004	0.00003	0.00004	0	0.00002	0.00001	0.00004	0	0	0.00003	0	0.00002	0	0.00003	0.00002	0	0	0.00004	0	0.00002	0.00004	0	0.00002	0.00003	0.00004
Rothia_nasimurium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0.00003	0.00001	0
Rothia_sp._SD9660Na	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0.00001	0
Rothia_sp._ZJ932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	0	0	0	0	0	0	0.00001	0
Rothia_terrae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0.00002	0
Rouxiella_badensis	0.00002	0	0.00002	0.00002	0	0	0	0	0	0	0	0	0.00001	0	0	0.00001	0	0	0	0	0	0	0	0	0.00002	0
Rouxiella_chamberiensis	0.00010	0.00002	0	0	0	0.00001	0	0	0	0	0	0	0.00001	0	0	0.00001	0	0	0	0.00002	0	0	0	0.00002	0.00002	0
Ruania_alkalisoli	0	0.00003	0.00004	0.00005	0	0.00003	0.00002	0.00005	0	0	0.00005	0	0.00003	0	0.00005	0.00004	0.00003	0	0.00007	0.00003	0.00003	0.00005	0	0.00004	0.00004	0.00003
Ruania_halotolerans	0.00003	0.00003	0.00003	0.00005	0	0.00003	0.00002	0.00003	0	0	0.00004	0	0.00003	0	0.00004	0.00003	0.00003	0	0	0.00005	0.00003	0.00002	0	0.00005	0.00003	0.00002
Ruania_suaedae	0.00006	0.00005	0.00005	0.00005	0	0.00005	0.00002	0.00007	0	0	0.00005	0	0.00003	0	0.00003	0.00005	0.00006	0	0.00007	0.00005	0.00004	0.00005	0	0.00006	0.00004	0.00004
Ruania_zhangjianzhongii	0.00008	0.00005	0.00007	0.00006	0	0.00005	0.00003	0.00007	0.00003	0.00003	0.00007	0	0.00004	0	0.00007	0.00006	0.00004	0	0.00009	0.00007	0.00004	0.00004	0.00004	0.00008	0.00006	0.00004
Rubellicoccus_peritrichatus	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0.00001	0
Rubinisphaera_brasiliensis	0.00014	0.00018	0.00019	0.00019	0.00009	0.00015	0.00008	0.00016	0.00006	0.00004	0.00016	0	0.00014	0	0.00021	0.00014	0.00019	0	0.00014	0.00004	0.00011	0.00014	0.00006	0.00015	0.00018	0.00016
Rubripirellula_lacrimiformis	0.00020	0.00015	0.00014	0.00018	0.00004	0.00013	0.00007	0.00015	0	0	0.00014	0.00003	0.00011	0	0.00013	0.00012	0.00016	0	0.00007	0.00009	0.00010	0.00012	0.00007	0.00013	0.00014	0.00015
Rubrivivax_gelatinosus	0.00010	0.00071	0.00087	0.00073	0.00076	0.00074	0.00070	0.00087	0.00054	0.00043	0.00073	0.00062	0.00073	0	0.00095	0.00075	0.00097	0	0.00055	0.00005	0.00068	0.00112	0.00075	0.00083	0.00090	0.00102
Rubrobacter_indicoceani	0	0.00004	0.00004	0.00005	0.00002	0.00003	0.00002	0.00004	0	0	0.00003	0	0.00003	0	0.00003	0.00003	0.00004	0	0.00004	0	0.00002	0	0	0.00003	0.00004	0.00004
Rubrobacter_marinus	0.00003	0.00020	0.00022	0.00024	0.00008	0.00016	0.00012	0.00020	0.00010	0.00004	0.00011	0.00009	0.00016	0	0.00022	0.00015	0.00022	0	0.00025	0	0.00015	0.00014	0.00010	0.00016	0.00020	0.00019
Rubrobacter_radiotolerans	0	0.00006	0.00008	0.00006	0.00002	0.00005	0.00003	0.00009	0	0	0.00004	0.00002	0.00004	0	0.00006	0.00004	0.00005	0	0.00010	0	0.00004	0	0	0.00005	0.00006	0.00004
Rubrobacter_tropicus	0.00004	0.00031	0.00031	0.00040	0.00011	0.00031	0.00020	0.00041	0.00022	0.00014	0.00016	0.00017	0.00026	0	0.00039	0.00025	0.00029	0	0.00041	0	0.00025	0.00015	0.00014	0.00028	0.00034	0.00031
Rubrobacter_xylanophilus	0.00005	0.00037	0.00030	0.00032	0.00008	0.00025	0.00017	0.00031	0.00020	0.00010	0.00022	0.00012	0.00020	0	0.00029	0.00024	0.00031	0	0.00042	0.00002	0.00024	0.00019	0.00010	0.00024	0.00028	0.00027
Ruegeria_conchae	0.00003	0.00002	0.00002	0.00003	0	0.00003	0.00001	0.00003	0	0	0	0	0.00002	0	0	0.00002	0.00003	0	0	0.00003	0.00001	0	0	0.00003	0.00002	0.00002
